multi_edge_id,autoID,link.citation,link.methodology,interaction.type,interaction.dimensionality,interaction.classification,con.taxonomy,con.taxonomy.level,con.common,con.lifestage,con.metabolic.type,con.movement.type,con.size.citation,con.size.method,con.length.min.cm.,con.length.mean.cm.,con.length.max.cm.,con.mass.min.g.,con.mass.mean.g.,con.mass.max.g.,res.taxonomy,res.taxonomy.level,res.common,res.lifestage,res.metabolic.type,res.movement.type,res.size.citation,res.size.method,res.length.min.cm.,res.length.mean.cm.,res.length.max.cm.,res.mass.min.g.,res.mass.mean.g.,res.mass.max.g.,geographic.location,longitude,latitude,ecosystem.type,study.site,altitude,depth,sampling.time,sampling.start.year,sampling.end.year,notes,foodweb.name
66,81454,Digel et al. (2014),NA,predacious,2D,ibi,Xysticus erraticus,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.041920982,-999,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
67,81455,Digel et al. (2014),NA,predacious,2D,ibi,Pachygnatha degeeri,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.004607536,-999,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
67,81456,Digel et al. (2014),NA,predacious,2D,ibi,Pachygnatha degeeri,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.004607536,-999,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
68,81559,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Leptacinus sp. (juv),genus,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.00045783,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
68,81581,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Leptacinus sp. (juv),genus,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.00045783,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
69,81591,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Linyphiidae (juv),family,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000519895,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
69,81610,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Linyphiidae (juv),family,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000519895,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
70,81624,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Linyphiidae cf Erigoniinae (juv) {m},family,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000220271,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
70,81643,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Linyphiidae cf Erigoniinae (juv) {m},family,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000220271,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
71,81673,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Lithobius sp1 {s},genus,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,4.11E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
71,81690,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Lithobius sp1 {s},genus,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,4.11E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
72,81714,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Lysigamasus vagabundus,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,5.29E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
72,81731,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Lysigamasus vagabundus,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,5.29E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
73,81744,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Maro minutus,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000319337,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
73,81763,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Maro minutus,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000319337,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
74,81779,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Megalothorax minimus,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,1.52E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
74,81789,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Megalothorax minimus,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,1.52E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
75,81804,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Mesaphorura macrochaeta,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,1.46E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
75,81814,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Mesaphorura macrochaeta,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,1.46E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
76,81829,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Mesaphorura sp.,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,1.46E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
76,81839,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Mesaphorura sp.,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,1.46E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
77,81854,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Mesaphorura sylvatica,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,1.46E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
77,81864,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Mesaphorura sylvatica,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,1.46E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
78,82030,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Nitidulidae sp.,family,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000827099,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
78,82051,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Nitidulidae sp.,family,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000827099,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
79,82195,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Pergamasinae (juv) {s},family,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,1.87E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
79,82207,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Pergamasinae (juv) {s},family,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,1.87E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
80,82320,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Pseudoparasitus placentulus,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,5.37E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
80,82337,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Pseudoparasitus placentulus,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,5.37E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
81,82355,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Pseudoparasitus placentulus (juv),species,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,2.22E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
81,82366,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Pseudoparasitus placentulus (juv),species,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,2.22E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
82,82384,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Rhodacarellus cf kreuzi (juv),species,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,1.25E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
82,82393,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Rhodacarellus cf kreuzi (juv),species,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,1.25E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
83,82615,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Stilicus sp. (juv),genus,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000442552,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
83,82637,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Stilicus sp. (juv),genus,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000442552,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
84,82673,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Tenebrionidae sp. (juv),family,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000744338,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
84,82694,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Tenebrionidae sp. (juv),family,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000744338,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
85,82734,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Tomocerus flavescens,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000281974,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
85,82755,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Tomocerus flavescens,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000281974,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
86,82829,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Veigaia cerva,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,8.03E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
86,82849,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Veigaia cerva,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,8.03E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
87,82866,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Veigaia cerva (juv),species,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,3.30E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
87,82880,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Veigaia cerva (juv),species,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,3.30E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
88,82896,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Veigaia nemorensis,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,4.83E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
88,82914,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Veigaia nemorensis,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,4.83E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
89,82932,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Veigaia nemorensis (juv),species,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,1.79E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
89,82944,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Veigaia nemorensis (juv),species,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,1.79E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
90,82957,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Vulgarogamasus kraepelini,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000101723,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
90,82976,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Vulgarogamasus kraepelini,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000101723,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
91,83027,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Zercon cf gurensis,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,1.22E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
91,83036,Digel et al. (2014),NA,predacious,2D,ibi,Gongylidiellum latebricola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000940509,-999,Zercon cf gurensis,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,1.22E-05,-999,Germany,13.64,52.92,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW03
92,93644,Digel et al. (2014),NA,predacious,2D,ibi,Pelecopsis radicicola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000905469,-999,Atheta sp. (juv),genus,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000175231,-999,Germany,13.92,52.86,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW18
92,93662,Digel et al. (2014),NA,predacious,2D,ibi,Pelecopsis radicicola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000905469,-999,Atheta sp. (juv),genus,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000175231,-999,Germany,13.92,52.86,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW18
93,93938,Digel et al. (2014),NA,predacious,2D,ibi,Pelecopsis radicicola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000905469,-999,Dalopius marginatus (juv) {m},species,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000184087,-999,Germany,13.92,52.86,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW18
93,93956,Digel et al. (2014),NA,predacious,2D,ibi,Pelecopsis radicicola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000905469,-999,Dalopius marginatus (juv) {m},species,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000184087,-999,Germany,13.92,52.86,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW18
94,94233,Digel et al. (2014),NA,predacious,2D,ibi,Pelecopsis radicicola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000905469,-999,Linyphiidae cf Erigoniinae (juv) {m},family,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000220271,-999,Germany,13.92,52.86,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW18
94,94250,Digel et al. (2014),NA,predacious,2D,ibi,Pelecopsis radicicola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000905469,-999,Linyphiidae cf Erigoniinae (juv) {m},family,NA,juveniles,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000220271,-999,Germany,13.92,52.86,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW18
95,94308,Digel et al. (2014),NA,predacious,2D,ibi,Pelecopsis radicicola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000905469,-999,Lysigamasus vagabundus,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,5.29E-05,-999,Germany,13.92,52.86,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW18
95,94324,Digel et al. (2014),NA,predacious,2D,ibi,Pelecopsis radicicola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000905469,-999,Lysigamasus vagabundus,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,5.29E-05,-999,Germany,13.92,52.86,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW18
96,94374,Digel et al. (2014),NA,predacious,2D,ibi,Pelecopsis radicicola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000905469,-999,Megalothorax minimus,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,1.52E-05,-999,Germany,13.92,52.86,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW18
96,94382,Digel et al. (2014),NA,predacious,2D,ibi,Pelecopsis radicicola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000905469,-999,Megalothorax minimus,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,1.52E-05,-999,Germany,13.92,52.86,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW18
97,94397,Digel et al. (2014),NA,predacious,2D,ibi,Pelecopsis radicicola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000905469,-999,Mesaphorura macrochaeta,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,1.46E-05,-999,Germany,13.92,52.86,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW18
97,94405,Digel et al. (2014),NA,predacious,2D,ibi,Pelecopsis radicicola,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,0.000905469,-999,Mesaphorura macrochaeta,species,NA,adults,invertebrate,walking,NA,NA,-999,-999,-999,-999,1.46E-05,-999,Germany,13.92,52.86,terrestrial belowground,Biodiversity Exploratory soil food webs,-999,-999,early summer 2008 + 2011,2008,2011,NA,SEW18
