"","feature_name","mean_coef","mean_coef_se","mean_coef_conf_low","mean_coef_conf_high","mean_coef_zvalue","mean_coef_pvalue","p_adjusted","model","metric","significance"
"34","assort_mass",-1.7546970336236,0.493740976259399,-2.72242934709202,-0.786964720155177,-3.55388172745404,0.000379589879427624,0.000695914778950644,"Attribute","ROC-AUC","***"
"35","deg_assort_io",0.443261995764467,0.161870054804207,0.125996688348222,0.760527303180713,2.73838169944789,0.00617423693274752,0.0104487086554189,"Attribute","ROC-AUC","*"
"36","mean_log_mass",-0.029873923958429,0.0133913364927563,-0.0561209434842314,-0.00362690443262657,-2.23083961594038,0.0256917547438978,0.0403727574546966,"Attribute","ROC-AUC","*"
"37","num_attr",-0.0410827816008793,0.0216482057229763,-0.0835132648179128,0.00134770161615415,-1.8977453432677,0.0577296363208292,0.0846701332705495,"Attribute","ROC-AUC",""
"38","min_log_mass",0.0143827067348041,0.00814890577385057,-0.00158914858194304,0.0303545620515512,1.76498626121773,0.0775660747509764,0.106653352782593,"Attribute","ROC-AUC",""
"39","parasitic_removal",-0.73572594532473,0.531947852166329,-1.77834373557073,0.306891844921275,-1.38307907876407,0.166640619839726,0.21565256685141,"Attribute","ROC-AUC",""
"40","clustering_coefficient",-0.212498372162367,0.167582084027729,-0.540959256856717,0.115962512531982,-1.26802559709907,0.204788809658647,0.250297434027236,"Attribute","ROC-AUC",""
"41","deg_assort_oo",-0.10708381992634,0.105739079677208,-0.314332416093669,0.100164776240988,-1.0127175331319,0.3111951006908,0.360331169220926,"Attribute","ROC-AUC",""
"42","assort_met",0.43019137764071,0.52113824550514,-0.591239583549364,1.45162233883078,0.82548418073543,0.409096760166004,0.450006436182604,"Attribute","ROC-AUC",""
"43","miss_mass_frac",-0.183582191468257,0.23692636997729,-0.647957876623745,0.280793493687231,-0.774849129228856,0.438428814749794,0.459306377356928,"Attribute","ROC-AUC",""
"44","mass_skewness",-0.0439215324116511,0.126541821349865,-0.291943502257386,0.204100437434084,-0.347091040283166,0.728522924406823,0.728522924406823,"Attribute","ROC-AUC",""
"45","median_log_mass",-0.111180111040638,0.0116317111381018,-0.133978264871317,-0.0883819572099585,-9.55836245592854,0.00000000000000000000119634587997916,0.0000000000000000000263196093595415,"Structure","ROC-AUC","****"
"46","mean_log_mass",-0.119026497231084,0.013387062217592,-0.145265139177564,-0.0927878552846032,-8.89115888881655,0.000000000000000000604748291738064,0.00000000000000000665223120911871,"Structure","ROC-AUC","****"
"47","cannibalistic_removal",-5.42181333629581,0.665753663640077,-6.72669051703036,-4.11693615556126,-8.14387307559298,0.000000000000000382830525668397,0.00000000000000280742385490158,"Structure","ROC-AUC","****"
"48","unclassified_tax_frac",-1.54073233467125,0.224120351441361,-1.98000822349632,-1.10145644584619,-6.87457575700961,0.00000000000621746106163925,0.0000000000341960358390159,"Structure","ROC-AUC","****"
"49","deg_assort_ii",-0.608247198539318,0.0936548149523983,-0.791810635846019,-0.424683761232618,-6.49456409527338,0.0000000000832741712271602,0.000000000366406353399505,"Structure","ROC-AUC","****"
"50","max_log_mass",-0.0940484148783954,0.0178116569090813,-0.128959262420195,-0.059137567336596,-5.28016092823148,0.000000129070471607972,0.000000473258395895898,"Structure","ROC-AUC","****"
"51","connectance",3.37565848561861,0.680908678925879,2.04107747492389,4.71023949631333,4.95757887965777,0.000000713770665968947,0.0000022432792359024,"Structure","ROC-AUC","****"
"52","high_tax_frac",-1.4429517443807,0.303402598167328,-2.03762083678866,-0.848282651972738,-4.75589778431925,0.00000197566420955443,0.00000543307657627468,"Structure","ROC-AUC","****"
"53","deg_assort_oi",0.350127496964808,0.0763678099890201,0.200446589386328,0.499808404543287,4.58475235855458,0.00000454524819497556,0.0000111106066988292,"Structure","ROC-AUC","****"
"54","modularity",-1.44723214604754,0.317952549704042,-2.07041914346746,-0.824045148627615,-4.55172366881366,0.00000532081909379614,0.0000112350475965048,"Structure","ROC-AUC","****"
"55","min_log_mass",-0.0429425818296924,0.00945810126505563,-0.0614804603092014,-0.0244047033501834,-4.54029626309354,0.00000561752379825239,0.0000112350475965048,"Structure","ROC-AUC","****"
"56","mass_skewness",-0.488901747519327,0.126219931462699,-0.736292813186216,-0.241510681852437,-3.87341160665904,0.000107322343124596,0.000196757629061759,"Structure","ROC-AUC","***"
"57","assort_mass",-2.30034186282199,0.604251855877477,-3.48467550034184,-1.11600822530213,-3.80692560634588,0.000140705048051057,0.000238116235163328,"Structure","ROC-AUC","***"
"58","miss_mass_frac",-0.875639461591628,0.269540234155584,-1.40393832053657,-0.347340602646682,-3.24864102138529,0.0011595771455644,0.00182219265731549,"Structure","ROC-AUC","**"
"59","clustering_coefficient",-0.579732934569859,0.187484501053686,-0.947202556635084,-0.212263312504634,-3.09216458593478,0.00198702646033111,0.00291430547515229,"Structure","ROC-AUC","**"
"60","avg_degree",0.0300452275993693,0.0129119042834082,0.0047378952038893,0.0553525599948493,2.32694008102101,0.0199684545672825,0.0274566250300135,"Structure","ROC-AUC","*"
"61","assort_met",0.881901721983101,0.55701016782266,-0.209838206949313,1.97364165091552,1.58327760053364,0.113358206011789,0.140689801004976,"Structure","ROC-AUC",""
"62","parasitic_removal",-1.21773679780784,0.772854395727426,-2.73253141343359,0.297057817817917,-1.57563546838817,0.115109837185889,0.140689801004976,"Structure","ROC-AUC",""
"63","deg_assort_oo",0.155751340965666,0.106013633277095,-0.0520353802574411,0.363538062188772,1.46916331561402,0.141788497722755,0.158675752344818,"Structure","ROC-AUC",""
"64","num_attr",-0.0357075119860111,0.0244547990937633,-0.0836389182097871,0.012223894237765,-1.46014333829132,0.144250683949834,0.158675752344818,"Structure","ROC-AUC",""
"65","assort_mov",0.293528938938633,0.423912932762315,-0.537340409275505,1.12439828715277,0.692427421418664,0.488668950251398,0.51193890026337,"Structure","ROC-AUC",""
"66","deg_assort_io",-0.0326086639813481,0.167537677086698,-0.360982511071276,0.29576518310858,-0.194634810201371,0.845678849578785,0.845678849578785,"Structure","ROC-AUC",""
"67","connectance",9.25835696806806,1.00379211527896,7.2909244221213,11.2257895140148,9.22338084464342,0.0000000000000000000287877185150193,0.000000000000000000633329807330426,"Full","PR-AUC","****"
"68","miss_mass_frac",-2.95094384170121,0.343902182913829,-3.62499212021231,-2.2768955631901,-8.58076507889053,0.00000000000000000942441804065126,0.000000000000000103668598447164,"Full","PR-AUC","****"
"69","avg_degree",0.109999381786188,0.0148211186469413,0.0809499892381826,0.139048774334193,7.42180023023353,0.000000000000115538994477827,0.000000000000847285959504063,"Full","PR-AUC","****"
"70","modularity",-3.16845378056822,0.486190299680668,-4.12138676794233,-2.21552079319411,-6.51690044546193,0.0000000000717750273329217,0.000000000394762650331069,"Full","PR-AUC","****"
"71","median_log_mass",-0.110364090125925,0.0197028356539883,-0.148981648007742,-0.071746532244108,-5.60143179713245,0.0000000212588432971953,0.0000000935389105076595,"Full","PR-AUC","****"
"72","high_tax_frac",-2.11518641856329,0.415284046662508,-2.9291431500218,-1.30122968710477,-5.09334860214905,0.000000351793991680396,0.00000128991130282812,"Full","PR-AUC","****"
"73","unclassified_tax_frac",-2.50347289103407,0.498834996970327,-3.48118948509591,-1.52575629697223,-5.01863924191147,0.000000520387683398067,0.0000016355041478225,"Full","PR-AUC","****"
"74","max_log_mass",-0.136126745805047,0.0276953268598407,-0.190409586450335,-0.0818439051597597,-4.91515216606584,0.000000887135275701253,0.00000243962200817844,"Full","PR-AUC","****"
"75","mean_log_mass",-0.104117353847613,0.0216474362507107,-0.146546328899006,-0.06168837879622,-4.80968520437124,0.00000151168175486884,0.00000369522206745716,"Full","PR-AUC","****"
"76","deg_assort_oi",0.567041195832707,0.127804719416488,0.316543945776391,0.817538445889023,4.43677822244453,0.00000913152876285781,0.0000200893632782872,"Full","PR-AUC","****"
"77","cannibalistic_removal",-5.14351203279272,1.42995350119396,-7.94622089513288,-2.34080317045257,-3.59697852307651,0.000321935053380974,0.000643870106761949,"Full","PR-AUC","***"
"78","clustering_coefficient",0.707950233701201,0.271975018885597,0.174879196685432,1.24102127071697,2.60299727747787,0.00924126875542564,0.0156390702014895,"Full","PR-AUC","*"
"79","deg_assort_ii",-0.414466430274307,0.15798450783779,-0.724116065636375,-0.10481679491224,-2.62346248975159,0.00870410289393931,0.0156390702014895,"Full","PR-AUC","*"
"80","num_attr",-0.0908650773984813,0.0353331478205295,-0.160118047126719,-0.0216121076702434,-2.57166663610102,0.0101210295539227,0.015904475013307,"Full","PR-AUC","*"
"81","min_log_mass",-0.0304906665507775,0.0131325530133347,-0.0562304704569136,-0.00475086264464147,-2.32176230469563,0.0202457380243594,0.0296937491023937,"Full","PR-AUC","*"
"82","assort_mov",-1.23034389666613,0.567165404306077,-2.34198808910604,-0.118699704226219,-2.16928586850506,0.0300609874267434,0.0413338577117721,"Full","PR-AUC","*"
"83","deg_assort_oo",0.317074932892754,0.175536622977991,-0.026976848144108,0.661126713929616,1.80631783563769,0.0708687074560733,0.0917124449431537,"Full","PR-AUC",""
"84","parasitic_removal",-1.43802752829477,0.88353462681016,-3.16975539684269,0.293700340253142,-1.62758479934907,0.103612954410318,0.126638055390389,"Full","PR-AUC",""
"85","deg_assort_io",0.286156633176808,0.273586473643163,-0.250072855163792,0.822386121517408,1.0459458370374,0.295586039903188,0.342257519887902,"Full","PR-AUC",""
"86","mass_skewness",-0.174135533089347,0.207878547782592,-0.581577486743228,0.233306420564534,-0.837679187904781,0.402210905172158,0.442431995689374,"Full","PR-AUC",""
"87","assort_met",0.469243778150125,0.856879803409403,-1.21024063653231,2.14872819283256,0.547619136643285,0.583953446604322,0.61176075358548,"Full","PR-AUC",""
"88","assort_mass",0.250170870529354,0.8117076590861,-1.3407761412794,1.84111788233811,0.308203166163322,0.757927743407711,0.757927743407711,"Full","PR-AUC",""
"89","modularity",-5.35836182743969,0.458514851419228,-6.25705093622137,-4.459672718658,-11.686343006893,0.000000000000000000000000000000149694506927476,0.00000000000000000000000000000329327915240447,"Attribute","PR-AUC","****"
"90","deg_assort_oi",1.33920727534329,0.117006791256365,1.10987396448082,1.56854058620576,11.4455516723731,0.00000000000000000000000000000247524817193854,0.000000000000000000000000000027227729891324,"Attribute","PR-AUC","****"
"91","connectance",9.83674438010541,0.957309039958647,7.96041866178646,11.7130700984244,10.275411564619,0.000000000000000000000000909553881414442,0.00000000000000000000000667006179703924,"Attribute","PR-AUC","****"
"92","min_log_mass",0.0722878267139282,0.0128301131210542,0.047140804996662,0.0974348484311945,5.63423143910587,0.0000000175840746227474,0.0000000967124104251108,"Attribute","PR-AUC","****"
"93","deg_assort_io",1.45679936410269,0.276199871628294,0.915447615711236,1.99815111249415,5.27443896159095,0.000000133162828429294,0.000000585916445088895,"Attribute","PR-AUC","****"
"94","avg_degree",0.0723037840418948,0.0142274619602369,0.0444179585998305,0.100189609483959,5.08198751428543,0.000000373505969194109,0.00000136952188704507,"Attribute","PR-AUC","****"
"95","miss_mass_frac",-1.77065477540707,0.41908804696556,-2.59206734745957,-0.949242203354573,-4.22501855690621,0.0000238921089430438,0.0000750894852495663,"Attribute","PR-AUC","****"
"96","assort_mov",-2.36181805803542,0.593215854263493,-3.52452113239187,-1.19911498367898,-3.98138053974929,0.0000685161540996224,0.000169355399369039,"Attribute","PR-AUC","***"
"97","deg_assort_ii",-0.623162446603781,0.156623103886465,-0.930143730221253,-0.316181162986309,-3.97873896724398,0.000069281754287334,0.000169355399369039,"Attribute","PR-AUC","***"
"98","deg_assort_oo",-0.584227817883761,0.177612269919693,-0.932347866926359,-0.236107768841163,-3.28934379447951,0.00100421280131292,0.00220926816288841,"Attribute","PR-AUC","**"
"99","num_attr",-0.10928235715228,0.0355613655285016,-0.178982633588143,-0.0395820807164168,-3.07306413935912,0.00211872943952606,0.00423745887905212,"Attribute","PR-AUC","**"
"100","mean_log_mass",0.0666483849286055,0.0221379449830389,0.0232580127618492,0.110038757095362,3.01059493009258,0.00260736430173984,0.00478016788652305,"Attribute","PR-AUC","**"
"101","high_tax_frac",-1.15949367958468,0.426377945130637,-1.99519445204073,-0.323792907128629,-2.71940350767773,0.0065399773243018,0.0110676539334338,"Attribute","PR-AUC","*"
"102","assort_met",2.1843233612823,0.869363880126504,0.480370156234355,3.88827656633025,2.51255361674844,0.0119860889836657,0.0183336910971658,"Attribute","PR-AUC","*"
"103","unclassified_tax_frac",-1.28884494942888,0.516013009772901,-2.30023044858377,-0.277459450273995,-2.49769855608118,0.0125002439298858,0.0183336910971658,"Attribute","PR-AUC","*"
"104","mass_skewness",0.461086837564605,0.209361263454479,0.0507387611938269,0.871434913935383,2.20235028178868,0.0276405749607373,0.0380057905710138,"Attribute","PR-AUC","*"
"105","cannibalistic_removal",-3.05832133218147,1.47055687431285,-5.94061280583465,-0.176029858528282,-2.07970285651858,0.0375527959334195,0.0458978616964017,"Attribute","PR-AUC","*"
"106","max_log_mass",-0.0596380310116659,0.0286602352604644,-0.115812092122176,-0.0034639699011557,-2.08086327518512,0.0374464224685549,0.0458978616964017,"Attribute","PR-AUC","*"
"107","median_log_mass",0.0314366165482784,0.0202858657015141,-0.0083236802266892,0.071196913323246,1.54968079799188,0.12121814918692,0.140357856953276,"Attribute","PR-AUC",""
"108","clustering_coefficient",0.261879305893346,0.275212673717901,-0.277537534593739,0.801296146380432,0.951552493406531,0.341323984352655,0.375456382787921,"Attribute","PR-AUC",""
"109","assort_mass",-0.499610068550105,0.815217375494227,-2.09743612451879,1.09821598741858,-0.612855029307018,0.539972200813318,0.565685162756809,"Attribute","PR-AUC",""
"110","parasitic_removal",-0.328155833318065,0.979140100733202,-2.24727043075514,1.59095876411901,-0.335146965252812,0.737514226265618,0.737514226265618,"Attribute","PR-AUC",""
"111","connectance",8.73900590886573,0.955480701227503,6.86626373445982,10.6117480832716,9.14618777505266,0.0000000000000000000589781283923888,0.00000000000000000129751882463255,"Structure","PR-AUC","****"
"112","miss_mass_frac",-2.65660848178043,0.34157391113093,-3.32609334759705,-1.98712361596381,-7.77755090540891,0.00000000000000739420197928745,0.000000000000081336221772162,"Structure","PR-AUC","****"
"113","avg_degree",0.100879549673593,0.0141817217188909,0.0730833751045672,0.12867572424262,7.11334996365186,0.00000000000113259600234954,0.00000000000830570401722998,"Structure","PR-AUC","****"
"114","modularity",-3.16340204232867,0.467069079133416,-4.07885743743017,-2.24794664722718,-6.77287832497484,0.0000000000126245123917091,0.0000000000694348181544,"Structure","PR-AUC","****"
"115","unclassified_tax_frac",-2.56670346535517,0.496334172752459,-3.53951844394999,-1.59388848676035,-5.17132127155646,0.000000232444531473074,0.00000085229661540127,"Structure","PR-AUC","****"
"116","median_log_mass",-0.0982045644451131,0.0189514340158563,-0.135349375116191,-0.0610597537740348,-5.18190678145767,0.00000021962898077218,0.00000085229661540127,"Structure","PR-AUC","****"
"117","max_log_mass",-0.135762488288651,0.026619912351448,-0.187937516497489,-0.083587460079813,-5.10003513521209,0.000000339590437395636,0.00000106728423181485,"Structure","PR-AUC","****"
"118","deg_assort_oi",0.609231147269567,0.122270768493564,0.369580441022182,0.848881853516952,4.98263938941086,0.000000627227767659285,0.00000172487636106303,"Structure","PR-AUC","****"
"119","mean_log_mass",-0.0929200196505124,0.0208050420590376,-0.133697902086226,-0.0521421372147988,-4.46622599400844,0.00000796115121143915,0.0000194605918501846,"Structure","PR-AUC","****"
"120","high_tax_frac",-1.71040499709888,0.401277075960649,-2.49690806598176,-0.923901928216011,-4.26240395867172,0.0000202239426687099,0.0000444926738711618,"Structure","PR-AUC","****"
"121","num_attr",-0.115802470299892,0.0338730041232971,-0.182193558381554,-0.0494113822182293,-3.41872453586853,0.000629153845593387,0.00125830769118677,"Structure","PR-AUC","**"
"122","cannibalistic_removal",-4.72544128231685,1.40599504222328,-7.48119156507449,-1.96969099955922,-3.3609231472428,0.000776824373303003,0.00142417801772217,"Structure","PR-AUC","**"
"123","deg_assort_ii",-0.504516210760075,0.151566942683529,-0.801587418419792,-0.207445003100358,-3.32866917962119,0.000872619885562766,0.00147674134479853,"Structure","PR-AUC","**"
"124","assort_mov",-1.35606952734544,0.543118526919341,-2.42058184010735,-0.291557214583532,-2.49682060200983,0.0125312334905406,0.0196919383422781,"Structure","PR-AUC","*"
"125","clustering_coefficient",0.472140919663768,0.261542939150545,-0.0404832410712997,0.984765080398836,1.80521378706386,0.0710412343107017,0.104193810322362,"Structure","PR-AUC",""
"126","min_log_mass",-0.0211569928468977,0.0126282452749016,-0.0459083535857048,0.00359436789190939,-1.67537075708744,0.0938615104776798,0.12905957690681,"Structure","PR-AUC",""
"127","deg_assort_io",0.429900607387739,0.263952725748801,-0.0874467350799107,0.94724794985539,1.62870304206242,0.1033758984705,0.133780574491235,"Structure","PR-AUC",""
"128","parasitic_removal",-1.21848966084653,0.86066450550656,-2.90539209163938,0.468412769946331,-1.41575451648185,0.156847390658114,0.191702366359917,"Structure","PR-AUC",""
"129","deg_assort_oo",0.215129725637044,0.169589634944728,-0.117265958854623,0.547525410128711,1.26853109688666,0.204608352881127,0.236914934914989,"Structure","PR-AUC",""
"130","mass_skewness",-0.205420699470027,0.200480383927068,-0.59836225196708,0.187520853027026,-1.02464238867757,0.305531955855542,0.336085151441097,"Structure","PR-AUC",""
"131","assort_met",0.56203835871229,0.824685702039013,-1.05434561728417,2.17842233470876,0.68151825273879,0.495543621254419,0.519140936552248,"Structure","PR-AUC",""
"132","assort_mass",-0.157223769275845,0.777483530831614,-1.68109148970581,1.36664395115412,-0.20222135008786,0.839743682959595,0.839743682959595,"Structure","PR-AUC",""
